datetime,energy usage (kWh),outside temp (C),demand response
2024-01-18 15:00:00,273.3131713867188,32.56069111054943,32.5
2024-01-18 16:00:00,282.6582946777344,32.59776318457818,32.5
2024-01-18 17:00:00,275.7767333984375,32.45504476178077,32.5
2024-01-18 18:00:00,242.3637847900391,32.36180677721578,32.5
2024-01-18 19:00:00,223.3829956054688,32.29903296501406,32.5
2024-01-18 20:00:00,222.7855987548828,31.86975066892563,32.0
2024-01-18 21:00:00,215.9474182128906,31.75349098636258,32.0
2024-01-18 22:00:00,191.9131927490234,31.55358643685618,25.5
2024-01-18 23:00:00,191.3238525390625,31.51595529433219,25.5
2024-01-19 00:00:00,206.7081756591797,31.41793367939611,31.5
2024-01-19 01:00:00,218.5582427978516,31.72099314966509,31.5
2024-01-19 02:00:00,211.5370178222656,32.27311420440674,32.5
2024-01-19 03:00:00,245.2609252929688,32.12309826574018,32.0
2024-01-19 04:00:00,285.1216125488281,32.32840611857753,32.5
2024-01-19 05:00:00,292.0050048828125,32.65120283249885,32.5
2024-01-19 06:00:00,284.8244934082031,32.89317374075613,33.0
2024-01-19 07:00:00,310.3680114746094,32.8974508623923,33.0
2024-01-19 08:00:00,357.3755798339844,32.88793785341324,33.0
2024-01-19 09:00:00,366.6222229003906,33.50639649360411,33.5
2024-01-19 10:00:00,341.0638122558594,33.55046090772075,33.5
2024-01-19 11:00:00,337.2626037597656,33.75410173785302,34.0
2024-01-19 12:00:00,332.6360778808594,33.50608241173529,33.5
2024-01-19 13:00:00,320.7139587402344,33.60850406462146,33.5
2024-01-19 14:00:00,287.6030578613281,33.39121212497834,33.5
2024-01-19 15:00:00,277.4573059082031,33.33178761697584,33.5
2024-01-19 16:00:00,256.09521484375,32.88242475448116,33.0
2024-01-19 17:00:00,236.7134399414062,32.8892806114689,33.0
2024-01-19 18:00:00,199.3111114501953,32.79943389277305,26.0
2024-01-19 19:00:00,185.4986114501953,32.52598579468265,26.0
2024-01-19 20:00:00,185.9912261962891,32.02669998907274,26.0
2024-01-19 21:00:00,189.6797027587891,31.56874642833587,25.5
2024-01-19 22:00:00,162.9581756591797,31.80097078507946,25.5
2024-01-19 23:00:00,157.9472808837891,31.566871289284,25.5
2024-01-20 00:00:00,167.1152038574219,31.36889316189674,25.5
2024-01-20 01:00:00,167.434814453125,31.42462292025166,25.5
2024-01-20 02:00:00,159.9731750488281,31.4745810416437,25.5
2024-01-20 03:00:00,172.8507537841797,31.76603620283066,25.5
2024-01-20 04:00:00,234.5975952148438,32.04833609058011,32.0
2024-01-20 05:00:00,259.6898193359375,32.50353331719676,32.5
2024-01-20 06:00:00,253.1687774658203,32.58876212950675,32.5
2024-01-20 07:00:00,247.439453125,32.34710190373082,32.5
2024-01-20 08:00:00,271.2379760742188,32.49922524729082,32.5
2024-01-20 09:00:00,293.5469360351562,32.35162782669067,32.5
2024-01-20 10:00:00,277.1363830566406,32.42390574178388,32.5
2024-01-20 11:00:00,266.4765014648438,32.43977954310756,32.5
2024-01-20 12:00:00,276.7020568847656,32.66102901581795,32.5
2024-01-20 13:00:00,280.3758850097656,32.73172764624319,32.5
2024-01-20 14:00:00,247.8028869628906,32.71441358135593,32.5
2024-01-20 15:00:00,227.6809997558594,32.4773462510878,32.5
2024-01-20 16:00:00,215.6577911376953,32.18142577140562,32.0
2024-01-20 17:00:00,199.5980834960938,31.79341087033671,26.0
2024-01-20 18:00:00,171.3373107910156,31.55094574343774,25.5
2024-01-20 19:00:00,160.3117370605469,31.38015496346258,25.5
2024-01-20 20:00:00,165.2881317138672,30.89911866957141,25.5
2024-01-20 21:00:00,157.1396484375,30.60361017719392,25.5
2024-01-20 22:00:00,135.8531951904297,30.20354083276564,25.5
2024-01-20 23:00:00,132.0023040771484,30.43354885039791,25.5
2024-01-21 00:00:00,158.1998291015625,30.6054933609501,25.5
2024-01-21 01:00:00,169.878662109375,30.91028470377768,25.5
2024-01-21 02:00:00,157.2817077636719,30.80120428146854,25.5
2024-01-21 03:00:00,172.2870788574219,30.95444914602464,25.5
2024-01-21 04:00:00,230.4403076171875,31.02983222469207,31.0
2024-01-21 05:00:00,247.482421875,31.92191528504895,32.0
2024-01-21 06:00:00,255.6139068603516,32.22988808539606,32.0
2024-01-21 07:00:00,259.5879211425781,32.25915147412208,32.5
2024-01-21 08:00:00,318.2301330566406,32.51210871050435,32.5
2024-01-21 09:00:00,346.3265380859375,32.80048541099794,33.0
2024-01-21 10:00:00,318.2642211914062,33.14954631559311,33.0
2024-01-21 11:00:00,310.3570861816406,33.19317585422147,33.0
2024-01-21 12:00:00,305.450927734375,33.11106915627757,33.0
2024-01-21 13:00:00,293.3905639648438,33.2402280222985,33.0
2024-01-21 14:00:00,267.513427734375,33.0590116746964,33.0
2024-01-21 15:00:00,259.0847778320312,32.56497489252398,32.5
2024-01-21 16:00:00,275.65478515625,32.3221549987793,32.5
2024-01-21 17:00:00,247.7623443603516,32.25637520513227,32.5
2024-01-21 18:00:00,226.1609954833984,32.17992570323329,32.0
2024-01-21 19:00:00,206.5760803222656,31.70894113663704,31.5
2024-01-21 20:00:00,226.5045166015625,31.0694766506072,31.0
2024-01-21 21:00:00,217.1426391601562,30.72725719021213,30.5
2024-01-21 22:00:00,190.9595947265625,30.76144916780533,25.5
2024-01-21 23:00:00,200.7662506103516,30.52784176795713,30.5
2024-01-22 00:00:00,214.1472625732422,30.27174291303081,30.5
2024-01-22 01:00:00,222.7654724121094,30.57367323290917,30.5
2024-01-22 02:00:00,207.4336090087891,30.66463553520941,30.5
2024-01-22 03:00:00,223.0698699951172,30.4982011395116,30.5
2024-01-22 04:00:00,267.8127746582031,30.68631233707551,30.5
2024-01-22 05:00:00,289.4838256835938,31.41909363961989,31.5
2024-01-22 06:00:00,284.9457092285156,31.63630334792599,31.5
2024-01-22 07:00:00,307.332763671875,31.83514147420083,32.0
2024-01-22 08:00:00,328.7324523925781,31.93946666102256,32.0
2024-01-22 09:00:00,365.9385681152344,32.40805728973881,32.5
2024-01-22 10:00:00,347.544189453125,32.70517727636522,32.5
2024-01-22 11:00:00,330.4898681640625,32.97389684184905,33.0
2024-01-22 12:00:00,346.6713256835938,32.8116280955653,33.0
2024-01-22 13:00:00,317.4818725585938,32.79521048453546,33.0
2024-01-22 14:00:00,295.5661010742188,32.7318644677439,32.5
2024-01-22 15:00:00,272.3880310058594,32.65617409060079,32.5
2024-01-22 16:00:00,262.5018920898438,32.39794281990297,32.5
2024-01-22 17:00:00,228.7762145996094,32.2617780470079,32.5
2024-01-22 18:00:00,189.3699951171875,32.31430727435696,26.0
2024-01-22 19:00:00,178.1208038330078,31.98016352807322,25.5
2024-01-22 20:00:00,191.0072937011719,31.40139469023674,25.5
2024-01-22 21:00:00,187.2308959960938,31.38321850376744,25.5
2024-01-22 22:00:00,166.9953155517578,31.5264917496712,25.5
2024-01-22 23:00:00,160.4269256591797,31.16322660446167,25.5
2024-01-23 00:00:00,171.1482849121094,31.23853338918378,25.5
2024-01-23 01:00:00,181.0518798828125,31.27655913752894,25.5
2024-01-23 02:00:00,173.1837463378906,31.41699806336434,25.5
2024-01-23 03:00:00,178.7928314208984,31.60523133124074,25.5
2024-01-23 04:00:00,207.4465942382812,31.63604348705661,31.5
2024-01-23 05:00:00,230.3852386474609,31.93899614580216,32.0
2024-01-23 06:00:00,227.7125244140625,32.48057337730162,32.5
2024-01-23 07:00:00,229.076416015625,32.58225879361552,32.5
2024-01-23 08:00:00,264.1468811035156,32.5966906393728,32.5
2024-01-23 09:00:00,290.7708129882812,32.73202931496405,32.5
2024-01-23 10:00:00,280.1953430175781,33.35901761824085,33.5
2024-01-23 11:00:00,308.5567321777344,33.41969122425202,33.5
2024-01-23 12:00:00,323.3438720703125,33.11469176507765,33.0
2024-01-23 13:00:00,311.1332397460938,32.95743553100094,33.0
2024-01-23 14:00:00,277.3659362792969,33.06589966435586,33.0
2024-01-23 15:00:00,253.0387573242188,32.82821816782798,33.0
2024-01-23 16:00:00,266.9230041503906,32.26473863663212,32.5
2024-01-23 17:00:00,258.6924743652344,32.08010432028001,32.0
2024-01-23 18:00:00,245.0281524658203,31.77071032985564,32.0
2024-01-23 19:00:00,227.5278930664062,31.56906246369885,31.5
2024-01-23 20:00:00,236.2060394287109,31.23435795691706,31.0
2024-01-23 21:00:00,236.7238616943359,31.03005506146339,31.0
2024-01-23 22:00:00,204.8086547851562,30.70426550219136,30.5
2024-01-23 23:00:00,217.3154296875,30.6597297576166,30.5
2024-01-24 00:00:00,240.4406890869141,30.54310767881332,30.5
2024-01-24 01:00:00,264.7212524414062,30.84665543033231,31.0
2024-01-24 02:00:00,265.6262817382812,31.09459633981028,31.0
2024-01-24 03:00:00,276.3326721191406,31.35596116896598,31.5
2024-01-24 04:00:00,314.2160034179688,31.5406543977799,31.5
2024-01-24 05:00:00,355.1485595703125,32.14233218469927,32.0
2024-01-24 06:00:00,352.3513488769531,32.23293209075928,32.0
2024-01-24 07:00:00,381.5184936523438,32.4089354392021,32.5
2024-01-24 08:00:00,434.3296813964844,32.5566413633285,32.5
2024-01-24 09:00:00,464.5466918945312,32.97767416123421,33.0
2024-01-24 10:00:00,427.53515625,33.37630705679616,33.5
2024-01-24 11:00:00,442.25,33.40849250362766,33.5
2024-01-24 12:00:00,487.4816589355469,33.23471481569351,33.0
2024-01-24 13:00:00,453.8280334472656,33.16393013923399,33.0
2024-01-24 14:00:00,413.6065368652344,33.46408662488383,33.5
2024-01-24 15:00:00,384.8446960449219,33.12472437274072,33.0
2024-01-24 16:00:00,401.2854614257812,32.65636813256049,32.5
2024-01-24 17:00:00,365.97802734375,32.37405467802478,32.5
2024-01-24 18:00:00,330.3790283203125,32.09342731968049,32.0
2024-01-24 19:00:00,317.2413330078125,31.77690366006667,32.0
2024-01-24 20:00:00,330.0535278320312,31.06974355636105,31.0
2024-01-24 21:00:00,313.336181640625,31.204704576923,31.0
2024-01-24 22:00:00,289.29150390625,31.15264243464316,31.0
2024-01-24 23:00:00,317.1039733886719,30.91395767273441,31.0
2024-01-25 00:00:00,384.6182861328125,31.10892769598192,31.0
2024-01-25 01:00:00,409.8339538574219,31.45045457347747,31.5
2024-01-25 02:00:00,402.0755615234375,31.61827158158825,31.5
2024-01-25 03:00:00,426.2696228027344,31.58063280966974,31.5
2024-01-25 04:00:00,522.8766479492188,31.66823817837623,31.5
2024-01-25 05:00:00,626.8764038085938,32.07011738131123,32.0
2024-01-25 06:00:00,626.5396118164062,32.40409115822084,32.5
2024-01-25 07:00:00,670.6409301757812,32.43003576032577,32.5
2024-01-25 08:00:00,777.9365234375,32.57941252185452,32.5
2024-01-25 09:00:00,782.0558471679688,33.71061606560984,33.5
2024-01-25 10:00:00,704.1080322265625,33.96155151244132,34.0
2024-01-25 11:00:00,758.4752807617188,33.77581474857946,34.0
2024-01-25 12:00:00,835.4750366210938,33.81147538461992,34.0
2024-01-25 13:00:00,809.0446166992188,33.50993204116821,33.5
2024-01-25 14:00:00,757.7516479492188,33.17333544454267,33.0
2024-01-25 15:00:00,676.9022216796875,32.74548747462611,32.5
2024-01-25 16:00:00,691.2479248046875,32.39729801301033,32.5
2024-01-25 17:00:00,688.4806518554688,32.08194546545705,32.0
2024-01-25 18:00:00,574.8987426757812,32.00499623821628,32.0
2024-01-25 19:00:00,524.065673828125,31.75563413866104,32.0
2024-01-25 20:00:00,547.923828125,31.47683020560972,31.5
2024-01-25 21:00:00,554.8634033203125,31.285882565283,31.5
2024-01-25 22:00:00,492.2126770019531,31.21401832949731,31.0
2024-01-25 23:00:00,500.257080078125,30.72530305001044,30.5
2024-01-26 00:00:00,586.2424926757812,30.56710840040638,30.5
2024-01-26 01:00:00,620.9638061523438,30.64627947345857,30.5
2024-01-26 02:00:00,591.1873168945312,30.73816111779982,30.5
2024-01-26 03:00:00,616.0390014648438,31.04164020476803,31.0
2024-01-26 04:00:00,704.4710693359375,31.11127834935342,31.0
2024-01-26 05:00:00,716.7494506835938,31.49457997660483,31.5
2024-01-26 06:00:00,686.815673828125,31.83721311630741,32.0
2024-01-26 07:00:00,734.9164428710938,32.09199377798265,32.0
2024-01-26 08:00:00,846.6396484375,32.08202682002899,32.0
2024-01-26 09:00:00,893.5849609375,32.35558342164563,32.5
2024-01-26 10:00:00,811.9935913085938,32.28211701300836,32.5
2024-01-26 11:00:00,849.4283447265625,32.51398278820899,32.5
2024-01-26 12:00:00,857.5823974609375,32.56410112688619,32.5
2024-01-26 13:00:00,800.0787353515625,32.37894419700869,32.5
2024-01-26 14:00:00,714.7113037109375,32.38098590604721,32.5
2024-01-26 15:00:00,685.2191772460938,32.37722927524197,32.5
2024-01-26 16:00:00,704.9998168945312,31.76760716592112,32.0
2024-01-26 17:00:00,644.2381591796875,31.18443998213737,31.0
2024-01-26 18:00:00,505.3069458007812,31.13687918263097,31.0
2024-01-26 19:00:00,462.6368103027344,30.56147490778277,30.5
2024-01-26 20:00:00,468.2686157226562,30.23480033874512,30.0
2024-01-26 21:00:00,444.8153686523438,30.19018067083051,30.0
2024-01-26 22:00:00,388.8699645996094,30.2736470930038,30.5
2024-01-26 23:00:00,417.0419006347656,30.01563707474739,30.0
2024-01-27 00:00:00,503.4149169921875,30.1002555354949,30.0
2024-01-27 01:00:00,528.9544677734375,30.36094516323459,30.5
2024-01-27 02:00:00,516.4088745117188,30.56777889497818,30.5
2024-01-27 03:00:00,585.21923828125,30.74641438453428,30.5
2024-01-27 04:00:00,717.0675659179688,31.09703931500835,31.0
2024-01-27 05:00:00,826.2426147460938,31.77113531481835,32.0
2024-01-27 06:00:00,835.7687377929688,32.00319182488226,32.0
2024-01-27 07:00:00,899.9989013671875,32.21988273436023,32.0
2024-01-27 08:00:00,1036.263305664062,32.06589188114289,32.0
2024-01-27 09:00:00,1070.819091796875,32.48676064706618,32.5
2024-01-27 10:00:00,982.2615356445312,32.81482164321407,33.0
2024-01-27 11:00:00,1026.794921875,33.06664591450845,33.0
2024-01-27 12:00:00,1165.97705078125,33.19116610865439,33.0
2024-01-27 13:00:00,1159.0400390625,32.82516582550541,33.0
2024-01-27 14:00:00,1037.681030273438,32.76451298498338,33.0
2024-01-27 15:00:00,973.9039306640625,32.90509305461761,33.0
2024-01-27 16:00:00,982.8699951171875,32.66524099534558,32.5
2024-01-27 17:00:00,927.7061157226562,32.49780333426691,32.5
2024-01-27 18:00:00,837.6627807617188,31.90129996884254,32.0
2024-01-27 19:00:00,776.521728515625,31.68770828554707,31.5
2024-01-27 20:00:00,825.6194458007812,31.56845025093325,31.5
2024-01-27 21:00:00,778.3711547851562,31.38835160962997,31.5
2024-01-27 22:00:00,692.9531860351562,31.44645029498685,31.5
2024-01-27 23:00:00,689.4122924804688,31.34818072472849,31.5
2024-01-28 00:00:00,761.3812255859375,31.20796474333732,31.0
2024-01-28 01:00:00,765.301025390625,31.3523785837235,31.5
2024-01-28 02:00:00,727.4381713867188,31.34042798319171,31.5
2024-01-28 03:00:00,790.5445556640625,31.56717824935913,31.5
2024-01-28 04:00:00,964.0863647460938,31.85326994619062,32.0
2024-01-28 05:00:00,1099.33056640625,32.22733237666468,32.0
2024-01-28 06:00:00,1099.070434570312,32.95698562745125,33.0
2024-01-28 07:00:00,1241.395141601562,33.12304406012258,33.0
2024-01-28 08:00:00,1353.114624023438,33.55449479626071,33.5
2024-01-28 09:00:00,1458.405029296875,33.78330118425431,34.0
2024-01-28 10:00:00,1296.974731445312,34.03866930930845,34.0
2024-01-28 11:00:00,1304.419555664062,34.01595744779033,34.0
2024-01-28 12:00:00,1275.764526367188,33.99313114535424,34.0
2024-01-28 13:00:00,1332.322265625,34.13725506874823,34.0
2024-01-28 14:00:00,1176.48583984375,33.77114034468128,34.0
2024-01-28 15:00:00,1103.64453125,33.73403563037995,33.5
2024-01-28 16:00:00,1100.613525390625,33.58475974298292,33.5
2024-01-28 17:00:00,1047.971313476562,33.66992752013668,33.5
2024-01-28 18:00:00,898.4667358398438,33.29385643620645,33.5
2024-01-28 19:00:00,817.3517456054688,32.50148743967856,32.5
2024-01-28 20:00:00,815.4385375976562,31.98082025589481,32.0
2024-01-28 21:00:00,818.9979858398438,31.76201006673998,32.0
2024-01-28 22:00:00,705.2899169921875,31.62566981777068,31.5
2024-01-28 23:00:00,733.3212280273438,31.31882785981701,31.5
2024-01-29 00:00:00,834.0936889648438,31.11319744971491,31.0
2024-01-29 01:00:00,875.910888671875,31.33969213116553,31.5
2024-01-29 02:00:00,838.1680297851562,31.27990904162007,31.5
2024-01-29 03:00:00,922.7482299804688,31.19061926872499,31.0
2024-01-29 04:00:00,997.5075073242188,31.27860992185531,31.5
2024-01-29 05:00:00,1116.408569335938,31.74277550174344,31.5
2024-01-29 06:00:00,1145.801147460938,32.16940064584055,32.0
2024-01-29 07:00:00,1172.385375976562,32.44182809706657,32.5
2024-01-29 08:00:00,1428.379150390625,32.62964937763829,32.5
2024-01-29 09:00:00,1476.193725585938,33.13175593653033,33.0
2024-01-29 10:00:00,1391.497680664062,33.46186542510986,33.5
2024-01-29 11:00:00,1402.3447265625,33.42833508214643,33.5
2024-01-29 12:00:00,1493.533447265625,33.52823522014003,33.5
2024-01-29 13:00:00,1500.389892578125,33.69951597336799,33.5
2024-01-29 14:00:00,1361.714721679688,33.85368017996511,34.0
2024-01-29 15:00:00,1296.1923828125,33.6966680865134,33.5
2024-01-29 16:00:00,1264.65234375,33.40045387514176,33.5
2024-01-29 17:00:00,1158.215576171875,33.26163025825254,33.5
2024-01-29 18:00:00,971.734375,32.82233819653911,33.0
2024-01-29 19:00:00,930.4906616210938,32.52248476397607,32.5
2024-01-29 20:00:00,936.9019165039062,32.08139979454779,32.0
2024-01-29 21:00:00,906.4898681640625,32.27918124968006,32.5
2024-01-29 22:00:00,839.6716918945312,31.94945873752717,32.0
2024-01-29 23:00:00,808.0905151367188,32.07667973733717,32.0
2024-01-30 00:00:00,869.8469848632812,32.2619146531628,32.5
2024-01-30 01:00:00,924.6920166015625,32.28788595814859,32.5
2024-01-30 02:00:00,867.93896484375,32.08064956049765,32.0
2024-01-30 03:00:00,949.6271362304688,32.37874992432133,32.5
2024-01-30 04:00:00,1102.28466796875,32.33627030157274,32.5
2024-01-30 05:00:00,1133.2041015625,32.87211785777923,33.0
2024-01-30 06:00:00,1067.973510742188,33.4233806056361,33.5
2024-01-30 07:00:00,1193.135864257812,33.42796671775079,33.5
2024-01-30 08:00:00,1444.874633789062,33.85149432766822,34.0
2024-01-30 09:00:00,1459.650634765625,33.82107296297627,34.0
2024-01-30 10:00:00,1316.983520507812,34.13404301674135,34.0
2024-01-30 11:00:00,1298.505981445312,34.17866056196151,34.0
2024-01-30 12:00:00,1406.4248046875,34.15072637988675,34.0
2024-01-30 13:00:00,1415.1435546875,34.30999465142527,34.5
2024-01-30 14:00:00,1295.564575195312,34.0911539446923,34.0
2024-01-30 15:00:00,1224.231811523438,33.64446518498082,33.5
2024-01-30 16:00:00,1205.369750976562,33.5515514496834,33.5
2024-01-30 17:00:00,1128.401000976562,33.53163576126099,33.5
2024-01-30 18:00:00,971.9642333984375,33.13593043050459,33.0
2024-01-30 19:00:00,967.3414916992188,32.80927874965052,33.0
2024-01-30 20:00:00,976.03955078125,32.28749004487068,32.5
2024-01-30 21:00:00,935.2308959960938,31.83539204443655,32.0
2024-01-30 22:00:00,846.220458984375,31.75818341778171,32.0
2024-01-30 23:00:00,884.0850830078125,31.38535482652726,31.5
2024-01-31 00:00:00,956.6788330078125,30.75038405387632,31.0
2024-01-31 01:00:00,1038.921875,30.96921500852031,31.0
2024-01-31 02:00:00,989.09130859375,31.38671539675805,31.5
2024-01-31 03:00:00,1115.784912109375,31.64235818001532,31.5
2024-01-31 04:00:00,1306.997436523438,31.6304991322179,31.5
2024-01-31 05:00:00,1288.920776367188,32.03708948627595,32.0
2024-01-31 06:00:00,1258.966796875,32.65377810693556,32.5
2024-01-31 07:00:00,1368.919677734375,32.9993790811108,33.0
2024-01-31 08:00:00,1505.050903320312,33.39791660924111,33.5
2024-01-31 09:00:00,1651.040283203125,33.95469922404136,34.0
2024-01-31 10:00:00,1497.673461914062,33.86317022385136,34.0
2024-01-31 11:00:00,1583.337280273438,33.75790449880785,34.0
2024-01-31 12:00:00,1711.5234375,33.84300742610809,34.0
2024-01-31 13:00:00,1713.589233398438,34.04101776307629,34.0
2024-01-31 14:00:00,1529.12109375,34.28991616156793,34.5
2024-01-31 15:00:00,1432.229248046875,34.27256394970802,34.5
2024-01-31 16:00:00,1398.8662109375,34.17907800982076,34.0
2024-01-31 17:00:00,1216.597412109375,33.74074725181826,33.5
2024-01-31 18:00:00,1070.089721679688,33.40819423429428,33.5
2024-01-31 19:00:00,963.5833129882812,32.95192676974881,33.0
2024-01-31 20:00:00,1032.213256835938,32.54452176247874,32.5
2024-01-31 21:00:00,916.331787109375,32.65748342390983,32.5
2024-01-31 22:00:00,820.7975463867188,32.69961760121007,32.5
2024-01-31 23:00:00,819.0087280273438,32.53581153192827,32.5
